health_region_code,id_space,u_model_A,u_model_B,or_A,or_B
35031,274,0.35645613105233,0.260425454497792,1.42825887293056,1.29748198880076
35032,275,0.424244358610462,0.32060432491134,1.52843503441667,1.37796024847016
35033,276,-0.332507654010603,-0.27871637425788,0.717123179974557,0.756754507838799
35041,277,1.24582783890345,1.06827820000854,3.47581102023236,2.91036411855973
35051,278,0.413232789364686,0.231681017405867,1.51169689193614,1.26071751773829
35052,279,-0.166559399043873,-0.117739293131825,0.84657252984311,0.888927771983357
35061,280,0.424252536099743,0.452774155370848,1.52844753322889,1.57266896756378
35062,281,-0.110150034158763,-0.0578633073784987,0.895699739657869,0.943778946238285
35063,282,-0.294628622062624,-0.0687815078276148,0.744808141421014,0.933530626931661
35064,283,0.742858228501557,0.616569131208357,2.10193474662324,1.85256123173196
35065,284,-0.367920739396693,-0.22936030289797,0.692172041488192,0.795042025947485
35071,285,-0.0360105259723961,0.0989066254248675,0.964630139759461,1.10396321265017
35072,286,0.227983323525592,0.550540924028211,1.25606437853222,1.73419082969134
35073,287,-0.00295725128762899,-0.0158453963569804,0.997047117072786,0.984279481486213
35074,288,-0.514663922508618,-0.235302187954839,0.597701434866229,0.790331984733396
35081,289,0.0493032190966168,0.0681700847980528,1.05053884589049,1.0705473768292
35082,290,0.0694845724138686,0.0546150199859187,1.07195552339104,1.05613394593947
35083,291,0.400215326011233,0.216241400776592,1.4921459608898,1.24140201824391
35091,292,-0.412890881073888,-0.34145100925626,0.661734486644929,0.710738286364207
35092,293,-0.0325965006154099,0.0910501984849489,0.967929039576313,1.09532398748314
35093,294,-0.783400684421278,-0.394364800247638,0.45684976477541,0.674108096579533
35094,295,-0.265445392155276,-0.0572782548026521,0.766864318549882,0.944331268094719
35095,296,-0.121813097180132,-0.0484367504104001,0.88531382068996,0.952717596397173
35101,297,0.474652565909015,0.451674665318622,1.60745561557561,1.57094078391296
35102,298,0.258298188633992,0.329044649180491,1.29472483329822,1.38963990048521
35103,299,-0.579004021383463,0.045956237614872,0.560456291160298,1.04702858948594
35104,300,0.334132418630636,0.38501651559723,1.39672808414972,1.46963859319979
35111,301,-0.389362118571272,-0.359531920495155,0.677488894278649,0.698002970502098
35112,302,-0.285541739734776,-0.327880824841233,0.751606968648077,0.720448874198305
35113,303,-0.0476522818972688,-0.0285845124129017,0.953465266576968,0.971820159808888
35114,304,-0.349302677227101,-0.358265698574615,0.705179656141777,0.698887356960547
35115,305,0.00422388854571937,-0.128003411307511,1.00423282173611,0.879850377699323
35121,306,0.341246679672993,0.527455138910498,1.40670020241216,1.69461425864176
35131,307,0.133957622507159,0.0550003147748859,1.14334436655029,1.056540947248
35132,308,0.486706297710103,0.317382076806012,1.62694870064165,1.37352726459285
35133,309,-0.201528113056688,-0.159581728957297,0.817480595358732,0.852500290589311
35141,310,-0.115858406473751,0.0258594901050103,0.890601317751245,1.02619674754561
35142,311,-0.466379024690321,-0.304278685464388,0.627269488361395,0.737655264002908
35143,312,-0.100048865526971,-0.0614213655172675,0.90479320375899,0.94042689281426
35151,313,-0.439862777782816,-0.339178123148482,0.64412480325265,0.712355550774221
35152,314,-0.206327106356852,-0.209917235593496,0.813566909844993,0.810651336270533
35153,315,-0.302108775157857,-0.298255729765598,0.739257647648592,0.742111535470494
35154,316,-0.0917949227124662,-0.122919177969175,0.912292220776479,0.884335133433985
35155,317,0.777449438398058,0.666442995332499,2.17591537570945,1.94729843750094
35156,318,-0.0514071388424936,-0.0953112493532198,0.949891853923836,0.909089936774252
35157,319,-0.305366023746209,-0.271627726176285,0.736853619104147,0.762137932287132
35161,320,0.0301933576841501,0.325457444577827,1.03065379951997,1.38466390812543
35162,321,0.566850198716601,0.67382252487603,1.76270612411136,1.96172173697823
35163,322,0.605767400487716,0.696558393698682,1.83265805207739,2.00683407589523
35171,323,0.341788734041028,0.406721200378821,1.40746291709913,1.50188532222744
35172,324,0.0455866822472237,0.0976160297650275,1.04664172593877,1.10253936152497
35173,325,0.125714781098822,0.331575418652496,1.1339586957018,1.39316121265767
35174,326,0.56706587163113,0.523818778786419,1.76308633307752,1.6884632213972
41001,327,0.80654638690394,0.73559401974853,2.24015797269299,2.08672117800767
41002,328,0.319354945224383,0.515315709785983,1.37623972794179,1.67416696926753
41003,329,0.228733644382264,0.227617178956359,1.25700718349164,1.25560456156629
41004,330,-0.589139526094271,-0.484389604658952,0.554804474173342,0.616073130187019
41005,331,-0.162865511455209,0.119873781135954,0.849705456380881,1.12735454918837
41006,332,-0.408854671218909,-0.340790826265998,0.664410783315511,0.711207658610131
41007,333,-0.829705432419182,-0.505529887305127,0.436177751224794,0.603185870195401
41008,334,-0.896330900092156,-0.677894710161662,0.408064144471981,0.507684691485241
41009,335,-0.183989598248864,-0.13524120739555,0.831944457460871,0.873505190363318
41010,336,-0.599132182475273,-0.365219634220855,0.549288111166409,0.69404419827996
41011,337,0.115232362720949,0.141780907821449,1.12213414942514,1.15232415566875
41012,338,-0.116332627245666,-0.0678433279939022,0.890179076232635,0.934406857506659
41013,339,0.191450786364254,0.101764177870388,1.21100523370299,1.10712235698886
41014,340,-0.460370060536868,-0.421085875556992,0.631050075562329,0.65633373596385
41015,341,0.246270445648935,0.0891996661703193,1.27924549314094,1.09329892934497
41016,342,-0.201738013453616,-0.0641965740673121,0.817309023864377,0.937820630194521
41017,343,0.291855022436823,0.290584441573822,1.33890889181924,1.33720878009742
41018,344,-0.054436593868978,-0.0181604938041451,0.947018553736697,0.982003414246638
41019,345,0.3041377191197,0.316476278816598,1.35545571540402,1.37228368965704
41020,346,-0.16248070428889,-0.0693434488083452,0.850032492048556,0.933006185182078
41021,347,0.338087116706664,0.221102356497092,1.40226265858906,1.24745110875539
41022,348,0.17513185889136,0.227945857158169,1.19140330337423,1.25601731924428
42001,349,-2.03489717730295,-1.65905423378365,0.130693920114522,0.190318892189289
